Author(s) ID,Link
"24069593400;24068995800;55322784800;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84937916119&doi=10.1016%2fj.rser.2015.04.005&partnerID=40&md5=94a8625e4246f23e2dcaae60ce300427"
