Authors,Link
"Saxena R., Saxena M., Lochab A.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85077569229&doi=10.1002%2fslct.201903542&partnerID=40&md5=0e01b3aad16c950a3b21cc6960edd71a"
"Thamer B.M., Aldalbahi A., Moydeen A M., Al-Enizi A.M., El-Hamshary H., Singh M., Bansal V., El-Newehy M.H.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071668643&doi=10.1016%2fj.colsurfa.2019.123835&partnerID=40&md5=652f2f08680196d3ff77df1eaa6e7f76"
"Firdaus R.M., Rosli N.I.M., Ghanbaja J., Vigolo B., Mohamed A.R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85075553223&doi=10.1007%2fs11051-019-4701-4&partnerID=40&md5=3c8134cd28c58b8b687f21461fdd16fd"
"Barlokova D., Ilavsky J., Marton M., Kunstek M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076606384&doi=10.1088%2f1755-1315%2f362%2f1%2f012109&partnerID=40&md5=f7c395061e8745c44f664a3f2f8d108b"
"Leiviskä T., Leskelä T., Tanskanen J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85064903540&doi=10.1016%2fj.jwpe.2019.100838&partnerID=40&md5=01ca9aab1d676e50dbe882561ebf683b"
"Jagusiak A., Chłopaś K., Zemanek G., Jemioła-Rzemińska M., Piekarska B., Stopa B., Pańczyk T.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85065293426&doi=10.3390%2fijms20092064&partnerID=40&md5=246eba7410b7a820041c0cbeffa110c6"
"Ilavský J., Barloková D., Marton M., Kapusta O.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073388910&doi=10.5593%2fsgem2019%2f3.1%2fS12.068&partnerID=40&md5=5f2124bc339cfd20efb94e586dfa89e7"
"Latinwo G.K., Alade A.O., Agarry S.E., Dada E.O.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85066884776&doi=10.1080%2f10406638.2019.1591467&partnerID=40&md5=d356c28d9ce2c11cc0def705e99a563a"
"Ilavský J., Barloková D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85058930856&doi=10.1007%2f698_2017_213&partnerID=40&md5=c07c45dadc81fb2b92adc6c9560aea52"
"Zhang H., Chen H., Azat S., Mansurov Z.A., Liu X., Wang J., Su X., Wu R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85050465189&doi=10.1016%2fj.jallcom.2018.07.241&partnerID=40&md5=1d53271f5355f429f149809486c6dce7"
"Zhao X., Su Y., Li S., Bi Y., Han X.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041605504&doi=10.1016%2fj.jes.2018.01.010&partnerID=40&md5=a3008a2cef05227b01a46dc2cafb5a1e"
"Mielczarek S., Sawicki J.M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052147296&doi=10.2166%2fwst.2018.291&partnerID=40&md5=2b26e66817ed128208d635301bf9c661"
