Authors,Link
"Ouyang M., Shi W., Zhang R., Liu W.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074841403&doi=10.1186%2fs13638-019-1585-z&partnerID=40&md5=91236a2a8ca5e8aa05a881161a2e9088"
"Kapelko R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85060038384&doi=10.1142%2fS1793830919500150&partnerID=40&md5=692c89307760035096616d1a9fec24b9"
"Kapelko R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85056244755&doi=10.1016%2fj.pmcj.2018.10.006&partnerID=40&md5=1923e29ca7af93d6bde074117c6aa918"
"Shelar A., Neeraja D., Mahindrakar A.B.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85052904462&partnerID=40&md5=995d742948b4c1ddef448a36c292ca96"
"Amir A., Srinivasan B., Khan A.I.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85021752441&doi=10.1007%2fs11042-017-4944-y&partnerID=40&md5=c92ac78e67105f23a92cf02892f3accc"
"Liu L., Liu X., Li W.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85049109987&doi=10.1002%2ffsn3.613&partnerID=40&md5=d8026235cc8a5aa486acb97e73ef00b5"
"Kapelko R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85041185296&doi=10.1145%2f3154273.3154330&partnerID=40&md5=439f4e9fa0fe941d64bad4de9e3b182f"
"Kapelko R., Kranakis E.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84961285913&doi=10.1016%2fj.adhoc.2016.01.002&partnerID=40&md5=5546de59d2c552d10b1745fa71e5145e"
"Kranakis E., Krizanc D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84960452687&doi=10.1007%2f978-3-319-30303-1_1&partnerID=40&md5=32805879889dce5f333d5eb634d2141f"
"Kapelko R., Marchwicki K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84928122636&doi=10.1007%2fs10255-015-0462-8&partnerID=40&md5=c1edaeb264242bd9ce1f7d84b1375a87"
"Kim D.-H., Song J.-S., Yang Y.-S., Pirahandeh M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84900007446&partnerID=40&md5=8dfb300d932600e7722f9045730895d1"
"Kapelko A., Kapelko M., Kapelko R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84889036020&partnerID=40&md5=791078cffbfb33036211e00185716897"
"Kapelko R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84875864615&doi=10.1007%2f978-3-642-37401-2_67&partnerID=40&md5=d689e310b338f0a85fa48c2eb2b60a23"
"Cichoń J., Kapelko R., Marchwicki K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892141411&partnerID=40&md5=14f32a6d9932d71f8e9bdf71f1ff3b72"
"Kapelko R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84867645580&doi=10.1007%2f978-3-642-34062-8_62&partnerID=40&md5=e713c38b4e11b11fd49625bb0db16a67"
"Klonowski M., Pajak D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866860250&doi=10.1109%2fIPDPS.2012.98&partnerID=40&md5=9181bf81cd79feccea60c6c2b334e724"
"Kapelko R.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-83755206138&doi=10.1007%2f978-3-642-25255-6_27&partnerID=40&md5=8f9e74f5b55bf89e8032efac5a5ef215"
"Cichoń J., Kapelko R., Marchwicki K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-80054713433&doi=10.1007%2f978-3-642-24550-3_36&partnerID=40&md5=ff0c371cad8fc3f472e9b3ac0d57334c"
"Krzywiecki Ł., Kutyłowski M., Misztela H., Strumiński T.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960832016&doi=10.1007%2f978-3-642-21518-6_26&partnerID=40&md5=1bd2c2994394b17121e870cf89779007"
"Cichoń J., Lemiesz J., Zawada M.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79960365693&doi=10.1007%2f978-3-642-22450-8_25&partnerID=40&md5=5b7c2d3ed4b5f576483acaa56b0b34b1"
"Berg D.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84555195390&doi=10.1007%2f978-3-642-24806-1_16&partnerID=40&md5=8ed3b6ffc3ce061a8372711524489806"
"Cichoń J., Kapelko R., Marchwicki K.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78649506587&doi=10.1007%2f978-3-642-16167-4_55&partnerID=40&md5=53de1b3accc920dc866a14d0355bc3e7"
"Gołȩbiewski Z., Kutyļowski M., Zagórski F., Kutyłowski J.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449625482&partnerID=40&md5=dcc793714c81cd78f998020dcce08a33"
"Cichoń J., Cichoń K., Kobylański P.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-70449643532&doi=10.1109%2fDepCoS-RELCOMEX.2009.32&partnerID=40&md5=a69ec38bea888bbdcca52ed68d10dad9"
"Betancor J.J., Martínez T., Rodríguez-Mesa L.","https://www.scopus.com/inward/record.uri?eid=2-s2.0-57449119195&doi=10.4153%2fCMB-2008-049-3&partnerID=40&md5=77f25eae2f9f27edfe4e0c2db69d3678"
