Author(s) ID,Link
"57213355442;56966601300;56966738800;36184677100;6507589120;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84957438680&doi=10.1007%2fs10762-015-0223-z&partnerID=40&md5=6c341e0ac96a4b871822b84efedc2761"
"6507718932;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-31844438903&doi=10.1117%2f12.638911&partnerID=40&md5=7f3eb6ccf112e6d50a6d54675835c90f"
"6507718932;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-26644450290&partnerID=40&md5=fdc2a1584d14cda1a67db863a52438eb"
