Author(s) ID,Link
"36812375900;7004362545;55923761700;12797614300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-33645413012&doi=10.1117%2f12.675732&partnerID=40&md5=6f56e9951d18af9bac69e21e0aabf6b7"
"7005843035;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-0347579272&partnerID=40&md5=53e499edca28169c105d24c8b4de0c2a"
"7005843035;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-1242285155&partnerID=40&md5=5bc2a71592d9c2c75e332379179adb09"
