Author(s) ID,Link
"8654975300;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990716070&doi=10.1002%2fpssb.2221540254&partnerID=40&md5=11e4c15426d13fee2a70f3802f719714"
