Author(s) ID,Link
"36897005400;55307760700;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027245507&doi=10.1007%2f978-3-319-50758-3_7&partnerID=40&md5=5677606b4283d81701473f86ab209188"
"55307760700;56584404100;","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926482529&partnerID=40&md5=67cd2df55f4f97acccb2466154604759"
